CacheNode0,2023-06-08T16:37:54.504Z,invocation:ping,bcd0ed26-b9e6-419f-b24d-676f044744b7,112.13,113
CacheNode0,2023-06-08T16:37:58.879Z,invocation:ping,e8f19f74-fe5a-45ad-bf26-efcf2d74daaf,118.26,119
CacheNode0,2023-06-08T16:38:02.985Z,invocation:ping,cec58733-1cd3-432c-be63-5c1197024188,120.28,121
CacheNode0,2023-06-08T16:44:52.806Z,invocation:ping,133c36b9-b689-4685-bd5c-a690c3fe74d6,123.82,124
CacheNode0,2023-06-08T16:44:56.971Z,invocation:ping,ff20fbe8-9439-4f2c-a24f-46e0b77bbe65,134.59,135
CacheNode0,2023-06-08T16:45:01.167Z,invocation:ping,1b7e502d-2d6d-43ba-a6a0-a55437cc23a5,119.16,120
CacheNode0,2023-06-08T16:45:17.972Z,invocation:ping,2b4d829f-80d3-4b09-a0fb-5d943a752da3,117.87,118
CacheNode0,2023-06-08T16:45:22.562Z,invocation:ping,ed3fdb8d-ea2b-448e-8825-a616014c86ca,125.55,126
CacheNode0,2023-06-08T16:57:09.694Z,invocation:ping,b866bbcc-a57e-4946-946d-d5ad09f316da,121.70,122
CacheNode0,2023-06-08T16:57:15.219Z,invocation:ping,89a120ff-d52e-45d8-846d-9992d5b2632c,118.13,119
CacheNode0,2023-06-08T16:59:12.062Z,invocation:ping,5efe0e24-0c97-47a3-ac05-000a42699eb9,126.48,127
CacheNode0,2023-06-08T16:59:16.127Z,invocation:ping,7f6c6309-b436-4d44-a53d-1bd93fec9b58,117.27,118
CacheNode0,2023-06-08T16:59:20.359Z,invocation:ping,e63d698b-b313-4cb4-a161-41c7e1630c35,134.51,135
CacheNode0,2023-06-08T17:03:11.666Z,invocation:ping,33f12359-8476-4792-82e7-58394f5adffd,122.16,123
CacheNode0,2023-06-08T17:03:15.979Z,invocation:ping,f2edda28-35f4-420f-87a1-153cdee7cbdf,133.82,134
CacheNode0,2023-06-08T17:03:20.139Z,invocation:ping,bf44cb2f-6a4d-4694-a3c8-260451751792,131.27,132
CacheNode0,2023-06-08T17:03:24.253Z,invocation:ping,2c7327df-bbf0-4d84-91b2-2caf69ed3ae3,132.55,133
CacheNode0,2023-06-08T17:03:28.494Z,invocation:ping,0fd2a523-b9b0-4156-b135-8382de3448d8,117.93,118
CacheNode0,2023-06-08T17:03:32.621Z,invocation:ping,ae351367-4ac3-4f20-9965-9b8cafff1edc,118.44,119
CacheNode0,2023-06-08T17:04:55.053Z,invocation:ping,3554505b-2ccd-4e03-949c-6c0f1d5704a3,126.23,127
CacheNode0,2023-06-08T17:04:59.520Z,invocation:ping,e6199f29-6ab2-4e18-a6d9-066b0a94990e,122.80,123
CacheNode0,2023-06-08T17:06:13.464Z,invocation:ping,c9bf0f55-378c-4da3-a49e-0361c6498a3e,123.61,124
CacheNode0,2023-06-08T17:06:17.912Z,invocation:ping,79593437-fb1f-497e-95c8-63a51121e1ab,127.86,128
CacheNode0,2023-06-08T17:06:22.325Z,invocation:ping,0dfcd920-3688-4f53-8002-3ef1fb64c2a0,119.94,120
CacheNode0,2023-06-08T17:12:55.136Z,invocation:ping,365fa463-e0c1-45bb-829f-a79cfa9434ad,112.76,113
CacheNode0,2023-06-08T17:12:59.450Z,invocation:ping,21363094-df1a-4b7a-9df1-34a36603c6d7,118.85,119
CacheNode0,2023-06-08T17:13:03.687Z,invocation:ping,442d9b02-5616-45ba-9e66-8a38bc9e028a,123.72,124
CacheNode0,2023-06-08T17:13:08.167Z,invocation:ping,f60dba08-021a-4918-9a31-379c248b1a79,125.98,126
CacheNode0,2023-06-08T17:13:12.523Z,invocation:ping,70374284-425f-4af2-80e3-474c477f6bf8,139.64,140
CacheNode0,2023-06-08T17:15:12.136Z,invocation:ping,a9cdcb59-db59-4d03-a1b4-f726b89ac778,113.53,114
CacheNode0,2023-06-08T17:15:16.163Z,invocation:ping,2849a5f2-e71d-4827-b1a3-d1a51cf69818,118.57,119
CacheNode0,2023-06-08T17:15:20.329Z,invocation:ping,b63ef33d-46fb-459c-bb31-fa823a993e6a,122.64,123
CacheNode0,2023-06-08T17:17:41.163Z,invocation:ping,3f6bc067-a7b7-4948-9b48-35c5f41f805e,121.02,122
CacheNode0,2023-06-08T17:17:45.379Z,invocation:ping,d6071142-55bc-4e32-b73f-96b9ebb5e147,127.41,128
CacheNode0,2023-06-08T17:17:49.562Z,invocation:ping,01870805-df6c-47a4-94e7-f4929c7d649c,128.13,129
CacheNode0,2023-06-08T17:20:31.610Z,invocation:ping,5be9e89e-59eb-410a-8119-9750dc11510f,124.53,125
CacheNode0,2023-06-08T17:20:35.763Z,invocation:ping,10f70970-47f5-4632-a210-929c30cb25e9,129.01,130
CacheNode0,2023-06-08T17:20:40.073Z,invocation:ping,a9b48eb1-76a0-44f7-9089-e7fed91ef8bb,119.63,120
CacheNode0,2023-06-08T17:20:44.173Z,invocation:ping,d9aca35c-266a-45f3-9d3d-45fe25e8a911,116.87,117
CacheNode0,2023-06-08T17:20:48.278Z,invocation:ping,85d60728-c4a2-49c5-a8d5-17050cb8a4e4,120.50,121
CacheNode0,2023-06-08T17:20:52.265Z,invocation:ping,459ad88c-7c92-4e05-ab7d-37a1c99978c6,120.65,121
CacheNode0,2023-06-08T17:22:49.104Z,invocation:ping,000c3c09-91db-46c2-83d8-e4a9aa301575,125.63,126
CacheNode0,2023-06-08T17:22:53.313Z,invocation:ping,944f3e2b-1ef5-48b4-9bb6-dd206041c434,118.03,119
CacheNode0,2023-06-08T17:22:57.529Z,invocation:ping,173bf5e3-5e78-4cdb-a0b6-dca9961f9812,136.95,137
CacheNode0,2023-06-08T17:23:14.506Z,invocation:ping,08229e05-e37d-4f18-b4ff-1231385b6653,124.30,125
CacheNode0,2023-06-08T17:23:19.123Z,invocation:ping,f6ba366f-2202-4525-9477-1d99e8307d35,117.84,118
CacheNode0,2023-06-08T16:28:57.595Z,invocation:warmup,fd1ebfbf-fa97-47d1-b364-db2bc452b84b,3.60,4
CacheNode0,2023-06-08T16:32:33.767Z,invocation:ping,3004ee2d-8e66-4e76-bfdf-f68bf0a71e82,127.40,128
CacheNode0,2023-06-08T16:32:37.802Z,invocation:ping,c1546a8c-71f6-44be-855f-1f6d8065a822,119.30,120
CacheNode0,2023-06-08T16:32:41.977Z,invocation:ping,c8ea9158-04a0-44d8-9c29-3bc536af2673,126.40,127
CacheNode0,2023-06-08T16:32:58.543Z,invocation:ping,27a9cbd0-1a2c-4807-b3f3-0eb47e5581d3,123.84,124
CacheNode0,2023-06-08T16:33:02.673Z,invocation:ping,c0e3590f-a198-4384-891e-e0b3c9a04cba,128.96,129
CacheNode0,2023-06-08T16:33:06.642Z,invocation:ping,31f82801-b3a9-46da-a0e3-001de8b8603b,117.07,118
CacheNode0,2023-06-08T16:33:22.683Z,invocation:ping,cad413e2-8a64-49d8-94ab-c153a58664b6,121.67,122
CacheNode0,2023-06-08T16:33:26.673Z,invocation:ping,8d969099-a33c-4df4-8d14-8d8e9155bb09,114.34,115
CacheNode0,2023-06-08T16:33:30.725Z,invocation:ping,0f5bd8da-8cf2-481a-9add-9b7aa30511ee,114.04,115
CacheNode0,2023-06-08T16:35:50.175Z,invocation:ping,ae5dc5de-05ec-4cfc-8402-ad652367324a,123.83,124
CacheNode0,2023-06-08T16:35:54.299Z,invocation:ping,c5a317ad-936b-4d3a-b35e-9ae468820a5c,115.01,116
CacheNode0,2023-06-08T16:35:58.579Z,invocation:ping,3a716f58-8003-4614-bf74-039a5ccd36ce,121.66,122
CacheNode0,2023-06-08T16:37:03.426Z,invocation:ping,695ce865-ab65-4428-ad54-2fb8e28a133b,121.55,122
CacheNode0,2023-06-08T16:37:07.690Z,invocation:ping,73f4a3d4-3328-4331-94d6-23199e87262e,128.62,129
CacheNode0,2023-06-08T16:37:11.967Z,invocation:ping,04cfe283-82be-43a8-8e72-2d8138ceb9e6,137.13,138
CacheNode0,2023-06-08T16:39:30.342Z,invocation:ping,e039525d-1739-4d49-8619-9e86c19fce22,143.41,144
CacheNode0,2023-06-08T16:39:35.095Z,invocation:ping,90728664-4292-41db-88ee-d756e877fd22,121.61,122
CacheNode0,2023-06-08T16:40:05.422Z,invocation:ping,16546152-cf27-4bb5-b870-fd6eaf7a6726,122.87,123
CacheNode0,2023-06-08T16:40:09.897Z,invocation:ping,b97a467f-7366-4e3f-b25a-49eeaaeef02f,121.29,122
CacheNode0,2023-06-08T16:40:14.359Z,invocation:ping,c6bc8071-4088-4f29-9d52-70a0469e7a2f,131.93,132
CacheNode0,2023-06-08T16:40:18.685Z,invocation:ping,0423a14a-dfe3-4a73-ad10-0e48c76c3799,122.48,123
CacheNode0,2023-06-08T16:40:23.108Z,invocation:ping,78fe65b7-47a6-4f93-b487-afb818a21d17,116.44,117
CacheNode0,2023-06-08T16:41:51.976Z,invocation:ping,7fbf300c-fc40-421f-8d28-8d7e01674fca,122.38,123
CacheNode0,2023-06-08T16:41:56.477Z,invocation:ping,2bbc13b7-ab61-4291-bc8d-febe0076418d,120.00,120
CacheNode0,2023-06-08T16:42:00.716Z,invocation:ping,bf85db21-5710-479d-903e-f901014a7ed3,118.17,119
CacheNode0,2023-06-08T16:42:30.836Z,invocation:ping,6bb456d4-e02d-44c3-ae67-80fa3bc9ac38,116.48,117
CacheNode0,2023-06-08T16:42:35.079Z,invocation:ping,f0a63d6e-2d3d-4f98-94a5-7cc2f310bb6c,119.83,120
CacheNode0,2023-06-08T16:42:39.504Z,invocation:ping,3f36c88b-2cc8-48fe-b324-d3e9894345a8,116.86,117
CacheNode0,2023-06-08T16:44:27.679Z,invocation:ping,7d1b14c4-2536-42de-85c8-bcf7597ddcc5,124.57,125
CacheNode0,2023-06-08T16:44:31.785Z,invocation:ping,8e8a97ce-39de-434c-b150-199acd70a1c7,127.79,128
CacheNode0,2023-06-08T16:44:35.859Z,invocation:ping,8543df19-3d9c-4c55-8f79-f957ed39e610,123.51,124
CacheNode0,2023-06-08T16:45:52.863Z,invocation:ping,965c8057-c331-43a6-8cb3-bab77151283d,117.32,118
CacheNode0,2023-06-08T16:45:56.966Z,invocation:ping,f85657cd-2d71-43f4-859f-9e24bd37cac8,117.63,118
CacheNode0,2023-06-08T16:46:01.143Z,invocation:ping,4575fe1a-3f5c-4d6a-b0a6-26954dbbea70,118.41,119
CacheNode0,2023-06-08T16:47:08.868Z,invocation:ping,0791f2de-9e19-463a-af27-f9672baa4f55,132.19,133
CacheNode0,2023-06-08T16:47:13.027Z,invocation:ping,b7a323c8-bdc2-4164-aeb4-658fa808be49,129.99,130
CacheNode0,2023-06-08T16:47:17.187Z,invocation:ping,af91ef27-913c-4f34-8fe5-bd1e00cc9356,124.25,125
CacheNode0,2023-06-08T16:48:37.427Z,invocation:ping,9365629c-f5d8-4892-90d7-f5bfa912f0c9,117.84,118
CacheNode0,2023-06-08T16:48:41.669Z,invocation:ping,f088aee6-fd54-4785-b6d9-06e6f3190344,132.98,133
CacheNode0,2023-06-08T16:48:45.821Z,invocation:ping,f9a95818-cc03-4fd7-a2e2-e8b1b6010658,121.11,122
CacheNode0,2023-06-08T16:48:45.821Z,invocation:ping,f9a95818-cc03-4fd7-a2e2-e8b1b6010658,121.11,122
CacheNode0,2023-06-08T16:49:28.061Z,invocation:ping,63c77e00-5855-485b-99a9-e99812ecc0d9,118.82,119
CacheNode0,2023-06-08T16:49:32.237Z,invocation:ping,1c9f8cdc-4a1a-4152-bea7-22012f157f5b,124.36,125
CacheNode0,2023-06-08T16:49:36.649Z,invocation:ping,e9b28d2d-ce7d-4ce3-8884-1e453e4a3a1a,122.64,123
CacheNode0,2023-06-08T16:49:41.037Z,invocation:ping,398c8c67-8c31-4dc1-968a-fd360ae65cf5,119.52,120
CacheNode0,2023-06-08T16:49:45.330Z,invocation:ping,e8fd6d88-1791-4724-869d-5e3c94bef4d4,119.18,120
CacheNode0,2023-06-08T16:58:22.705Z,invocation:ping,9b8bd585-fadb-4ac1-ab4e-5586904c1ca2,134.15,135
CacheNode0,2023-06-08T16:58:26.847Z,invocation:ping,598aff93-1e7e-41fc-a67a-795be100e511,117.73,118
CacheNode0,2023-06-08T16:58:30.819Z,invocation:ping,9b9d8695-366b-4e9a-98f9-b602a848efe1,125.01,126
CacheNode0,2023-06-08T16:58:59.578Z,invocation:ping,1d9d0a12-f82c-4a42-8381-ebe83128bf5a,121.74,122
CacheNode0,2023-06-08T16:59:03.642Z,invocation:ping,17fcaf25-54f4-4895-8d04-cf900d5bd7c5,120.55,121
CacheNode0,2023-06-08T16:59:07.881Z,invocation:ping,3cb26312-4709-4bc5-b78a-a0c70688808b,126.07,127
CacheNode0,2023-06-08T17:00:24.362Z,invocation:ping,b733bedf-a2e0-4db2-aa66-23838847a17d,119.12,120
CacheNode0,2023-06-08T17:00:28.618Z,invocation:ping,7ecc2e93-d3d9-46e7-8f76-a85fbf9e51cc,121.05,122
CacheNode0,2023-06-08T17:00:32.776Z,invocation:ping,9d58998d-b39a-4318-97d5-ccea3a88fcf3,116.73,117
CacheNode0,2023-06-08T17:02:35.354Z,invocation:ping,9d6fc04d-180c-4fab-ad7c-ea118f7bf309,124.45,125
CacheNode0,2023-06-08T17:02:39.585Z,invocation:ping,a5320ff8-cdb1-4618-9590-9ecae17a492b,110.99,111
CacheNode0,2023-06-08T17:02:43.798Z,invocation:ping,53fe5bfa-f204-42cb-8515-a4798c6e15fa,120.48,121
CacheNode0,2023-06-08T17:02:48.207Z,invocation:ping,b5f37133-4648-479c-a055-ffbbaf1a66fa,149.14,150
CacheNode0,2023-06-08T17:02:52.444Z,invocation:ping,cad2279c-0240-44ca-aaf6-4817d8f13993,135.00,136
CacheNode0,2023-06-08T17:02:56.831Z,invocation:ping,3c355f0e-a8b8-410f-ad90-c199707aa46a,127.64,128
CacheNode0,2023-06-08T17:03:01.015Z,invocation:ping,2239ac96-0abe-458f-813f-cdd86a78d280,118.06,119
CacheNode0,2023-06-08T17:03:06.182Z,invocation:ping,32d72c65-8809-4c26-9bc7-1845cfe705ee,124.03,125
CacheNode0,2023-06-08T17:03:06.182Z,invocation:ping,32d72c65-8809-4c26-9bc7-1845cfe705ee,124.03,125
CacheNode0,2023-06-08T17:05:08.807Z,invocation:ping,0164ccdd-da74-4748-80af-dbe80fedf21c,122.40,123
CacheNode0,2023-06-08T17:07:04.703Z,invocation:ping,52b8ff3e-6759-40b7-82d4-d6fe7a1e09f3,133.68,134
CacheNode0,2023-06-08T17:07:08.891Z,invocation:ping,33acb431-9b88-42e6-a3e3-393f183bee24,115.02,116
CacheNode0,2023-06-08T17:07:13.150Z,invocation:ping,96e1c5b4-5441-407f-8c7b-e90645acb02d,121.07,122
CacheNode0,2023-06-08T17:07:17.720Z,invocation:ping,fa845ba8-aacb-438e-a1bd-a6071a180fec,125.29,126
CacheNode0,2023-06-08T17:07:22.177Z,invocation:ping,6fc9d10e-f39e-4deb-9b95-1e12aefd6b11,117.06,118
CacheNode0,2023-06-08T17:08:17.607Z,invocation:ping,877de304-fc91-458d-b13d-7d8c28ac0b5f,135.25,136
CacheNode0,2023-06-08T17:08:21.909Z,invocation:ping,7e959d18-1a40-4da1-985a-994d36008456,120.36,121
CacheNode0,2023-06-08T17:08:26.321Z,invocation:ping,d1915ac2-39d3-4cdf-8029-6bea0a2869dc,131.70,132
CacheNode0,2023-06-08T17:08:42.884Z,invocation:ping,b9cb9dad-6629-4a9e-92ec-92522aa21d75,117.94,118
CacheNode0,2023-06-08T17:08:47.039Z,invocation:ping,cd8ddba3-1998-45c5-b522-2653310e01ed,114.09,115
CacheNode0,2023-06-08T17:08:51.129Z,invocation:ping,a95425d1-c8c0-4ca9-821f-cca1f4ce4af0,120.25,121
CacheNode0,2023-06-08T17:16:27.545Z,invocation:ping,69721c93-72fd-48d9-929e-f56fa9ceffd7,135.84,136
CacheNode0,2023-06-08T17:16:31.585Z,invocation:ping,e1e6a167-0cf9-40ec-bbdf-0681b6556c80,129.50,130
CacheNode0,2023-06-08T17:16:35.711Z,invocation:ping,abcb8c4b-89bf-456b-adf2-60a882b37aaa,127.56,128
CacheNode0,2023-06-08T17:17:04.177Z,invocation:ping,125c5269-a273-4fa4-a7f3-3299b313b6c9,118.51,119
CacheNode0,2023-06-08T17:17:08.144Z,invocation:ping,bed22614-d6f6-4aa2-a856-9bf354517bdf,126.20,127
CacheNode0,2023-06-08T17:17:12.294Z,invocation:ping,9d988b07-c880-44f6-978b-bf355d2779eb,118.27,119
CacheNode0,2023-06-08T17:17:53.521Z,invocation:ping,435c32bb-19b9-496f-a9ae-3dd5acba9db9,124.51,125
CacheNode0,2023-06-08T17:17:57.717Z,invocation:ping,9db080f1-4def-4d8b-bc76-c781eaa8c11d,116.00,116
CacheNode0,2023-06-08T17:18:01.925Z,invocation:ping,4acd6f53-6f8d-472d-8104-96ca3b439448,123.05,124
CacheNode0,2023-06-08T17:18:43.130Z,invocation:ping,c02c65ad-58b9-4431-b76b-2e26d6275a4b,118.59,119
CacheNode0,2023-06-08T17:18:47.161Z,invocation:ping,c45be8fe-e480-4471-bf3d-ba1f378ef57d,131.85,132
CacheNode0,2023-06-08T17:18:51.253Z,invocation:ping,368789fe-71a8-4974-9c21-8dedface3e4d,126.99,127
CacheNode0,2023-06-08T17:20:06.403Z,invocation:ping,9ad447b7-8fcd-4459-9de7-cbabfb71fc57,120.01,121
CacheNode0,2023-06-08T17:20:10.974Z,invocation:ping,161e258d-ff52-4034-9974-d9b7b598d5e9,123.63,124
